full_path,emotion_confidence,seed,quality_score,original_caption,emotion_type
08283,0.796,8283,0.996,Picture of a man with long hair and beard. The hair is long. Hair color is brown. Eyes are open. Face looks slightly to the left,sad
02240,0.796,2240,0.991,Picture of a man. The hair is blonde. Hair color is blonde. Eyes are open. Face looks very sad,sad
17395,0.796,17395,0.9883,Picture of a little girl. The hair is brown. Hair color is pink. Eyes are blue. Face looks like a little girl,sad
07033,0.796,7033,0.991,Picture of a man with glasses and a blue shirt. The hair is blonde. Hair color is blonde. Eyes are open. Face looks slightly slightly,sad
17430,0.796,17430,0.977,Picture of a young man with glasses and a bird on his shoulder. The hair is curly. Hair color is brown. Eyes are open. Face looks like a man with glasses and a bird on his shoulder,sad
15198,0.796,15198,0.9995,Picture of a man. The hair is short. Hair color is brown. Eyes are open. Face looks very at the camera,sad
19660,0.796,19660,0.9985,Picture of a man and woman. The hair is black. Hair color is black. Eyes are open. Face looks like a man,sad
00360,0.796,360,0.9004,Picture of a girl with a white shirt and a black background. The hair is blonde. Hair color is red. Eyes are open. Face looks up,sad
12611,0.796,12611,0.961,Picture of a woman with pink hair and a flower in her hair. The hair is pink. Hair color is a pink color. Eyes are pink. Face looks pink,sad
05839,0.7944,5839,0.9917,Picture of a young girl. The hair is brown. Hair color is red. Eyes are brown. Face looks very pretty,sad
09149,0.7944,9149,0.9526,Picture of a man with glasses and a hat. The hair is brown. Hair color is brown. Eyes are open. Face looks slightly at the camera,sad
09849,0.7944,9849,0.9995,Picture of a man. The hair is brown. Hair color is brown. Eyes are open. Face looks slightly slightly,sad
15340,0.7944,15340,0.913,Picture of a young boy. The hair is brown. Hair color is brown. Eyes are blue. Face looks very sad,sad
10971,0.7944,10971,0.6704,Picture of a man. The hair is gray. Hair color is brown. Eyes are open. Face looks slightly,sad
05780,0.7944,5780,0.991,Picture of a woman. The hair is blonde. Hair color is blonde. Eyes are closed. Face looks down,sad
07486,0.7944,7486,0.986,Picture of a young woman with red hair and a microphone. The hair is long. Hair color is red. Eyes are open. Face looks slightly to the left,sad
02030,0.7944,2030,0.8345,Picture of a man with a beard. The hair is dark. Hair color is brown. Eyes are open. Face looks very sad,sad
09596,0.7944,9596,0.99,Picture of a woman with long brown hair. The hair is long. Hair color is the best way to get your hair color. Eyes are brown. Face looks like a woman,sad
13091,0.7944,13091,0.992,Picture of a man with a tie around his neck. The hair is wet. Hair color is brown. Eyes are open. Face looks very sad,sad
07464,0.7944,7464,0.895,Picture of a man with a beard. The hair is wet. Hair color is brown. Eyes are open. Face looks slightly to the left,sad
03260,0.793,3260,0.986,Picture of demi williams. The hair is black. Hair color is the best way to get a dark brown hair color. Eyes are the best makeup for a woman. Face looks like a woman,sad
10063,0.793,10063,0.9956,Picture of a man with glasses and a beard. The hair is brown. Hair color is brown. Eyes are open. Face looks slightly slightly,sad
00885,0.793,885,0.9985,Picture of a girl. The hair is brown. Hair color is brown. Eyes are blue. Face looks very sad,sad
12960,0.793,12960,0.988,Picture of a woman. The hair is long. Hair color is blonde. Eyes are open. Face looks slightly to the left,sad
09233,0.793,9233,0.7827,Picture of a man with glasses and a beard. The hair is brown. Hair color is brown. Eyes are open. Face looks slightly slightly,sad
19785,0.793,19785,0.9966,Picture of a man with a red shirt. The hair is short. Hair color is light brown. Eyes are blue. Face looks slightly slightly,sad
03006,0.793,3006,0.857,Picture of a man wearing a hat and scarf. The hair is blonde. Hair color is white. Eyes are open. Face looks slightly at camera,sad
18589,0.793,18589,0.979,Picture of a man with glasses and a tie. The hair is gray. Hair color is gray. Eyes are open. Face looks slightly slightly,sad
13257,0.793,13257,0.9976,Picture of a girl with long brown hair. The hair is brown. Hair color is brown. Eyes are green. Face looks like a girl,sad
06692,0.793,6692,1.0,Picture of a man with long hair. The hair is long. Hair color is brown. Eyes are open. Face looks slightly at camera,sad
11191,0.793,11191,0.9727,Picture of julia silver. The hair is long. Hair color is brown. Eyes are open. Face looks slightly slightly,sad
00531,0.793,531,0.704,Picture of a man. The hair is black. Hair color is black. Eyes are open. Face looks slightly slightly,sad
04793,0.793,4793,0.979,Picture of a woman with a very wet face. The hair is wet. Hair color is brown. Eyes are open. Face looks like a face,sad
01953,0.793,1953,0.9126,Picture of a man with glasses and a suit. The hair is brown. Hair color is brown. Eyes are open. Face looks slightly slightly,sad
01846,0.793,1846,0.8154,Picture of a woman. The hair is brown. Hair color is red. Eyes are open. Face looks like a woman,sad
03884,0.793,3884,0.9966,Picture of a girl. The hair is brown. Hair color is blonde. Eyes are open. Face looks very sad,sad
09350,0.793,9350,0.9976,Picture of a man with a beard. The hair is brown. Hair color is red. Eyes are open. Face looks very sad,sad
11927,0.793,11927,0.646,Picture of a man. The hair is gray. Hair color is gray. Eyes are open. Face looks slightly slightly,sad
09098,0.793,9098,0.8354,Picture of a woman. The hair is blonde. Hair color is blonde. Eyes are open. Face looks slightly,sad
02251,0.793,2251,0.8975,Picture of a woman singing into a microphone. The hair is long. Hair color is brown. Eyes are open. Face looks to the left,sad
09414,0.793,9414,0.973,Picture of a girl with long brown hair. The hair is long. Hair color is brown. Eyes are open. Face looks slightly to the left,sad
16934,0.793,16934,0.9985,Picture of a man with a beard and glasses. The hair is white. Hair color is white. Eyes are open. Face looks slightly slightly,sad
10338,0.793,10338,0.997,Picture of a woman. The hair is brown. Hair color is brown. Eyes are open. Face looks very at the camera,sad
15341,0.793,15341,0.992,Picture of a man wearing a hat and a white shirt. The hair is white. Hair color is white. Eyes are open. Face looks slightly slightly,sad
18234,0.793,18234,0.9834,Picture of a young girl. The hair is blonde. Hair color is blonde. Eyes are blue. Face looks like a child,sad
13569,0.793,13569,0.7593,Picture of a man with glasses and a white shirt. The hair is gray. Hair color is gray. Eyes are open. Face looks slightly slightly,sad
01442,0.792,1442,0.973,Picture of a young man with a cell. The hair is black. Hair color is black. Eyes are open. Face looks very sad,sad
00748,0.792,748,0.9116,Picture of a girl. The hair is blonde. Hair color is blonde. Eyes are open. Face looks like a girl,sad
16751,0.792,16751,0.851,Picture of a woman. The hair is black. Hair color is black. Eyes are open. Face looks slightly to the left,sad
04871,0.792,4871,0.9834,Picture of a young boy. The hair is brown. Hair color is brown. Eyes are blue. Face looks to the left,sad
16804,0.792,16804,0.709,Picture of a woman. The hair is blonde. Hair color is blonde. Eyes are open. Face looks very sad,sad
08152,0.792,8152,0.637,Picture of a woman. The hair is blonde. Hair color is red. Eyes are blue. Face looks very red,sad
08913,0.792,8913,0.8457,Picture of a woman with blue eyes and a blue shirt. The hair is curly. Hair color is brown. Eyes are blue. Face looks very sad,sad
00743,0.7905,743,0.9775,Picture of a woman with glasses on. The hair is black. Hair color is black. Eyes are open. Face looks slightly,sad
07798,0.7905,7798,0.9976,Picture of a young woman. The hair is red. Hair color is red. Eyes are open. Face looks very young,sad
13751,0.7905,13751,0.996,Picture of a young girl. The hair is brown. Hair color is brown. Eyes are open. Face looks slightly to the left,sad
15781,0.7905,15781,0.874,Picture of a young girl with a hood on. The hair is brown. Hair color is brown. Eyes are open. Face looks like a little girl,sad
12678,0.7905,12678,0.99,Picture of a man with long hair. The hair is long. Hair color is black. Eyes are open. Face looks very young,sad
07673,0.7905,7673,0.992,Picture of a girl. The hair is black. Hair color is black. Eyes are closed. Face looks at the camera,sad
07494,0.7905,7494,0.9824,Picture of a young girl. The hair is blonde. Hair color is blonde. Eyes are blue. Face looks very sad,sad
16309,0.7905,16309,0.989,Picture of a man with glasses. The hair is brown. Hair color is brown. Eyes are open. Face looks like a man,sad
09148,0.7905,9148,0.851,Picture of a woman. The hair is blonde. Hair color is blonde. Eyes are open. Face looks slightly,sad
09290,0.7905,9290,0.9097,Picture of a man. The hair is brown. Hair color is brown. Eyes are open. Face looks to the left,sad
02331,0.7905,2331,0.984,Picture of a man with a purple jacket. The hair is brown. Hair color is brown. Eyes are open. Face looks very sad,sad
06062,0.7905,6062,0.9995,Picture of a man with a grey hair. The hair is gray. Hair color is light brown. Eyes are open. Face looks slightly to the left,sad
11859,0.7905,11859,0.97,Picture of a man. The hair is black. Hair color is black. Eyes are open. Face looks slightly to the right,sad
17883,0.7905,17883,0.9336,Picture of a woman. The hair is blonde. Hair color is blonde. Eyes are open. Face looks slightly slightly,sad
13592,0.789,13592,0.99,Picture of a woman. The hair is gray. Hair color is gray. Eyes are closed. Face looks slightly slightly,sad
03472,0.789,3472,0.8765,Picture of a young girl with a pink scarf. The hair is blonde. Hair color is blonde. Eyes are open. Face looks slightly at the camera,sad
02902,0.789,2902,0.808,Picture of a man with a beard. The hair is wet. Hair color is dark. Eyes are open. Face looks slightly slightly,sad
08083,0.789,8083,0.9995,"Picture of a young girl with blue eyes. The hair is long and wavy. Hair color is a great way to get the look of a girl. Eyes are blue, but the hair is brown. Face looks like a girl",sad
16191,0.789,16191,0.928,Picture of a woman with a short hair. The hair is black. Hair color is black. Eyes are open. Face looks like a woman with a face painted like a woman,sad
12134,0.789,12134,0.942,Picture of a man. The hair is wet. Hair color is brown. Eyes are open. Face looks slightly to the left,sad
01684,0.789,1684,0.8438,Picture of a man. The hair is blonde. Hair color is light brown. Eyes are open. Face looks slightly slightly,sad
06209,0.789,6209,0.9937,Picture of a young boy. The hair is blonde. Hair color is blonde. Eyes are green. Face looks very sad,sad
04567,0.788,4567,0.994,Picture of a girl. The hair is blonde. Hair color is blonde. Eyes are blue. Face looks very sad,sad
09876,0.788,9876,0.9775,Picture of a man. The hair is brown. Hair color is brown. Eyes are open. Face looks slightly at camera,sad
15431,0.788,15431,0.7993,Picture of a man with a beard and a flag. The hair is gray. Hair color is gray. Eyes are open. Face looks slightly slightly,sad
07357,0.788,7357,0.6406,Picture of a man in a suit and tie. The hair is gray. Hair color is light brown. Eyes are open. Face looks slightly slightly,sad
14872,0.788,14872,0.986,Picture of a man with glasses and a beard. The hair is gray. Hair color is brown. Eyes are open. Face looks slightly slightly,sad
00882,0.788,882,0.7534,Picture of a man. The hair is bald. Hair color is brown. Eyes are open. Face looks very sad,sad
17288,0.788,17288,0.856,Picture of a man with glasses and a tie. The hair is white. Hair color is white. Eyes are open. Face looks slightly slightly,sad
07561,0.788,7561,0.919,Picture of a man with a beard. The hair is gray. Hair color is gray. Eyes are open. Face looks slightly slightly,sad
01058,0.788,1058,0.709,Picture of a man. The hair is dark. Hair color is brown. Eyes are open. Face looks slightly to the left,sad
00935,0.788,935,0.813,Picture of a girl with a face painted. The hair is brown. Hair color is red. Eyes are open. Face looks like a child,sad
07799,0.788,7799,0.9917,Picture of a man. The hair is brown. Hair color is brown. Eyes are open. Face looks slightly at camera,sad
07140,0.788,7140,0.841,Picture of a boy with a tooth. The hair is brown. Hair color is brown. Eyes are blue. Face looks like a boy,sad
18311,0.788,18311,0.86,Picture of a woman. The hair is long. Hair color is brown. Eyes are closed. Face looks like a woman,sad
